PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupId,GroupSize,is_alone,Cabin_side,Cabin_num,spend_money,HP_Earth,HP_Europa,HP_Mars,D_55 Cancri e,D_PSO J318.5-22,D_TRAPPIST-1e,Cabin_deck_F,Cabin_deck_G,Cabin_deck_Other
2865_01,0,0.3633935164129025,0,4.1402431483831155,-0.2730068840463257,-0.2843284930731068,-0.27578332419955853,-0.19268313618344673,False,-0.6591469856752508,0.14285714285714285,0,0,-1.0103232663344464,0.5719019605389777,0,0,1,0,0,1,0,0,1
2865_02,0,1.6840582478791561,0,0.4587945800940645,-0.28766755812648226,0.4522912244448199,-0.27578332419955853,-0.26199106176687276,True,-0.6591469856752508,0.14285714285714285,0,0,-1.0103232663344464,-0.18551003369732172,0,0,1,0,0,1,0,0,1
2866_01,1,0.502410856567245,1,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.658774657237063,0.0,1,1,-0.9671778268720921,-0.540420086525047,0,1,0,0,0,1,0,0,1
2867_01,0,0.8499542069531012,0,-0.23456549002413335,-0.28766755812648226,2.4420111510737024,-0.2480735458077304,-0.26199106176687276,False,-0.6584023287988752,0.14285714285714285,0,0,-1.0083621099952484,0.09376949851742677,0,0,1,0,0,1,0,0,1
2867_02,0,1.5450409077248135,0,0.9205198829121962,-0.28511787567775937,-0.14039130689144297,-0.24181649907409178,-0.26199106176687276,False,-0.6584023287988752,0.14285714285714285,0,0,-0.8377415084850297,-0.1888303980169158,0,0,1,0,0,1,0,0,1
2869_01,1,2.2401276084965263,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6576576719224995,0.0,1,0,-0.2670450137784364,-0.540420086525047,1,0,0,0,1,0,0,1,0
2870_01,0,2.1011102683421834,0,-0.34420594654616465,-0.28766755812648226,-0.2944887650388713,0.5465713893643731,-0.26113540836460825,True,-0.6572853434843117,0.0,1,1,-0.29254004618800933,-0.2002672084510733,1,0,0,0,0,1,0,1,0
2871_01,1,-0.8182538748990085,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,0.4830016456971526,-0.26199106176687276,True,-0.6569130150461239,0.14285714285714285,0,0,-1.0103232663344464,-0.540420086525047,0,1,0,0,0,1,0,0,1
2871_02,1,-0.12316717412729612,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6569130150461239,0.14285714285714285,0,0,-1.0103232663344464,-0.540420086525047,0,1,0,0,0,1,0,0,1
2872_01,0,1.962092928187841,0,-0.34420594654616465,0.6244813379041263,-0.29618214369983203,-0.24896740962682162,0.02636413479627011,True,-0.656540686607936,0.0,1,1,-0.2905788898488114,0.12291491865608613,1,0,0,0,1,0,0,1,0
2873_01,0,0.7109368667987588,0,2.940375053768773,-0.2538731244504198,-0.2572344344977348,-0.27578332419955853,-0.26199106176687276,False,-0.6561683581697482,0.0,1,1,-0.8024406943794673,0.30721442599453375,0,0,1,1,0,0,0,0,1
2875_01,1,1.8230755880334986,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6554237012933726,0.0,1,1,-0.9730612958896859,-0.540420086525047,0,1,0,1,0,0,0,0,1
2876_01,0,0.9194628770302724,0,-0.07705384826008839,0.13048036346406927,-0.29618214369983203,-0.27578332419955853,-0.24231103351478883,False,-0.6550513728551847,0.0,1,1,-0.2886177335096135,-0.22609226427013854,1,0,0,0,0,1,0,1,0
2877_01,0,0.502410856567245,0,0.30128293833001957,-0.26217073363925353,-0.2843284930731068,0.026342646653277242,-0.26199106176687276,False,-0.6546790444169969,0.0,1,0,-0.021900471378697068,-0.2441698033434842,1,0,0,0,0,1,1,0,0
2878_01,0,0.9194628770302724,0,-0.27625974813814524,-0.28766755812648226,5.881263211484987,-0.27578332419955853,-0.2542901811464921,True,-0.6543067159788091,0.0,1,0,-0.019939315039499153,0.8249875075658172,0,0,1,0,0,1,1,0,0
2880_01,1,0.22437617625856007,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6535620591024334,0.0,1,0,-0.2650838574392385,-0.540420086525047,1,0,0,0,1,0,0,1,0
2881_01,0,-1.5828492457478922,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6531897306642456,0.0,1,1,-0.2866565771704156,-0.540420086525047,1,0,0,1,0,0,0,1,0
2882_01,1,-0.957271215053351,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6528174022260578,0.0,1,1,-0.2846954208312177,-0.540420086525047,1,0,0,0,0,1,0,1,0
2883_01,0,-0.053658504050124886,0,-0.34420594654616465,-0.2283874411936754,1.8747292996518508,-0.27578332419955853,-0.26199106176687276,True,-0.65244507378787,0.0,1,0,-0.016017002361103323,-0.033142204364836746,1,0,0,0,0,1,1,0,0
2884_01,0,0.5719195266444163,0,1.0641334386382373,-0.28766755812648226,-0.29618214369983203,-0.17912379395047953,-0.26199106176687276,False,-0.6520727453496821,0.0,1,0,-1.0064009536560505,0.30721442599453375,0,0,1,0,0,1,0,0,1
2887_01,0,1.0584802171846148,0,-0.34420594654616465,-0.28766755812648226,0.9636915800549666,-0.22036376741590227,-0.2594241015600792,False,-0.6509557600351187,0.0,1,1,-0.28273426449201977,-0.24195622713042148,1,0,0,0,0,1,0,1,0
2888_01,0,2.935214309268239,1,1.0471468890362323,-0.28766755812648226,2.579174822611523,-0.27578332419955853,-0.26199106176687276,False,-0.6505834315969308,0.0,1,0,-0.012094689682707493,0.4184273430999613,0,0,1,0,0,1,1,0,0
2890_01,0,1.0584802171846148,0,-0.34420594654616465,-0.06393292325104996,-0.29618214369983203,-0.27310173274228483,2.687446215838924,False,-0.6498387747205552,0.14285714285714285,0,0,-1.0083621099952484,0.8618804444501962,0,1,0,0,0,1,0,0,1
2890_02,1,0.502410856567245,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6498387747205552,0.14285714285714285,0,0,-1.0083621099952484,-0.540420086525047,0,1,0,0,0,1,0,0,1
2891_01,0,-0.7487452048218373,0,-0.3380290194181629,0.28856067528488755,-0.29618214369983203,-0.27578332419955853,-0.26113540836460825,False,-0.6494664462823674,0.0,1,1,-0.28077310815282186,-0.20506329024604256,1,0,0,0,0,1,0,1,0
2892_01,0,-1.7913752559794058,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6490941178441795,0.5714285714285714,0,0,-0.2631227011000406,-0.540420086525047,1,0,0,0,1,0,0,1,0
2892_02,1,-1.1657972252848647,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6490941178441795,0.5714285714285714,0,0,-0.2631227011000406,-0.540420086525047,1,0,0,1,0,0,0,1,0
2892_03,1,-1.9999012662109195,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6490941178441795,0.5714285714285714,0,0,-0.2631227011000406,-0.540420086525047,1,0,0,1,0,0,0,1,0
2892_04,0,0.015850166027046354,0,-0.34420594654616465,0.54799086444244,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6490941178441795,0.5714285714285714,0,0,-0.010133533343509579,-0.056753683970839255,1,0,0,0,0,1,1,0,0
2892_05,0,-1.3743232355163784,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6490941178441795,0.5714285714285714,0,0,-0.2631227011000406,-0.540420086525047,1,0,0,0,0,1,0,1,0
2893_01,0,-0.12316717412729612,0,0.7182255194701386,-0.09197943018700158,1.022959833188593,-0.27578332419955853,-0.2457336471238469,False,-0.6487217894059917,0.0,1,0,-0.2611615447608427,0.12107027181186718,1,0,0,1,0,0,0,1,0
2894_01,0,-0.33169318435880984,0,-0.34420594654616465,-0.28766755812648226,0.45398460310578065,-0.05768055234129839,-0.26113540836460825,False,-0.6483494609678039,0.0,1,0,-0.008172377004311662,-0.28659668076052,1,0,0,0,1,0,1,0,0
2897_01,0,0.6414281967215875,0,-0.3426617147641642,-0.28766755812648226,0.19151091065686424,-0.27578332419955853,0.21375222989219975,True,-0.6472324756532404,0.0,1,1,-0.27881195181362395,-0.22867476985204507,1,0,0,0,0,1,0,1,0
2899_01,0,-0.053658504050124886,0,0.46342727544006584,-0.28766755812648226,-0.29618214369983203,0.5912645803189347,-0.26199106176687276,False,-0.6464878187768648,0.0,1,0,-0.006211220665113748,0.010391461158730391,0,0,1,0,0,1,1,0,0
2900_01,1,-0.19267584420446737,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6461154903386769,0.0,1,1,-0.4441026529957617,-0.540420086525047,0,0,1,0,0,1,1,0,0
2901_01,0,-0.8877625449761798,0,-0.34420594654616465,-0.27491914588286787,-0.29618214369983203,-0.007624178472189501,0.3207089051752646,False,-0.6457431619004891,0.14285714285714285,0,0,-0.004250064325915832,-0.17112178831241392,1,0,0,0,0,1,1,0,0
2901_02,0,-0.33169318435880984,0,,-0.2863927169021208,-0.2538476771758133,-0.14999796396539664,0.34295589363414214,True,-0.6457431619004891,0.14285714285714285,0,0,-0.004250064325915832,0.30721442599453375,1,0,0,0,1,0,1,0,0
2902_01,0,0.2938848463357313,0,-0.15426543736011042,0.19677210713086404,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6453708334623013,0.0,1,0,-0.2592003884216448,-0.21465545383598109,1,0,0,0,0,1,0,1,0
2905_01,0,-0.33169318435880984,0,0.4109233948520508,-0.28766755812648226,,-0.27578332419955853,-0.26199106176687276,False,-0.6442538481477378,0.0,1,1,-0.27685079547442604,0.30721442599453375,1,0,0,1,0,0,0,1,0
2906_01,0,0.015850166027046354,0,-0.3426617147641642,-0.28766755812648226,-0.07096278179205216,-0.1828214870140706,0.2291539911329611,False,-0.64388151970955,0.0,1,1,-0.2748896391352281,-0.2408494390238901,1,0,0,0,0,1,0,1,0
2907_01,0,-0.2621845142816386,0,-0.34420594654616465,-0.2819307726168558,3.0990420715264735,-0.27578332419955853,-0.2577127947555502,True,-0.6435091912713622,0.0,1,1,-0.10034672494661367,0.20444830917056356,1,0,0,0,0,1,1,0,0
2908_01,0,-1.9999012662109195,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6431368628331744,0.14285714285714285,0,1,-0.2729284827960302,-0.540420086525047,1,0,0,0,0,1,0,1,0
2908_02,0,-1.0962885552076935,0,0.6580004799721213,-0.2863927169021208,-0.29618214369983203,-0.16494421063224599,-0.13963262524304657,False,-0.6431368628331744,0.14285714285714285,0,1,-0.09838556860741575,-0.20174292592644844,1,0,0,0,0,1,1,0,0
2909_01,1,-1.5133405756707208,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6427645343949865,0.0,1,0,-0.25527807574324896,-0.540420086525047,1,0,0,1,0,0,0,1,0
2910_01,0,0.22437617625856007,0,-0.34420594654616465,-0.28766755812648226,0.9501445507672807,-0.27578332419955853,-0.26199106176687276,False,-0.6423922059567987,0.0,1,0,-0.0022889079867179176,-0.2688880710560181,1,0,0,0,1,0,1,0,0
2912_01,1,0.3633935164129025,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6416475490804231,0.0,1,0,-0.8338191958066339,-0.540420086525047,0,0,1,0,0,1,0,0,1
2913_01,0,1.406023567570471,0,-0.31177707912415537,-0.2717320428219643,2.259126255689941,-0.27578332419955853,0.6295997833927559,False,-0.6412752206422352,0.0,1,0,-0.0003277516475200024,0.41768948436227377,0,0,1,0,0,1,1,0,0
2919_01,0,0.9889715471074437,0,-0.3241309333801589,1.063026719084461,0.23723213450280453,-0.27578332419955853,-0.03866552377583333,True,-0.6390412500131083,0.2857142857142857,0,1,-0.994634015620863,0.45864064430393436,0,0,1,0,0,1,0,0,1
2919_02,0,-1.9999012662109195,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6390412500131083,0.2857142857142857,0,1,-0.09446325592901993,-0.540420086525047,0,0,1,0,0,1,1,0,0
2919_03,1,-1.5828492457478922,0,,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6390412500131083,0.2857142857142857,0,1,-0.09446325592901993,-0.540420086525047,0,0,1,0,0,1,1,0,0
2920_01,0,-0.40120185443598105,0,-0.34420594654616465,-0.17356926854613358,0.6673503143868353,-0.27578332419955853,-0.26199106176687276,True,-0.6386689215749205,0.0,1,0,0.005555717370073742,-0.2644609186298926,1,0,0,0,0,1,1,0,0
2925_01,0,0.9889715471074437,0,0.17465593220598344,-0.28065593139249434,1.0517472704249258,-0.2623753669131901,-0.26199106176687276,True,-0.6368072793839813,0.14285714285714285,0,0,0.011439186387667489,-0.11319987740393903,0,0,1,0,0,1,1,0,0
2925_02,1,-0.40120185443598105,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6368072793839813,0.14285714285714285,0,0,0.011439186387667489,-0.540420086525047,0,0,1,1,0,0,1,0,0
2926_01,0,0.9889715471074437,0,0.9344179689502002,-0.2717320428219643,0.6267092265237773,-0.1801398955567969,-0.26199106176687276,False,-0.6364349509457935,0.0,1,0,-0.43744880659973107,0.014818613584855863,0,0,1,0,0,1,1,0,0
2927_01,1,0.8499542069531012,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6360626225076057,0.0,1,0,0.015361499066063319,-0.540420086525047,0,0,1,1,0,0,1,0,0
2928_01,0,1.7535669179563274,1,-0.34420594654616465,1.0266937441901598,-0.2927953863779105,-0.25879991163682514,1.122456143097119,False,-0.6356902940694179,0.2857142857142857,0,0,-1.0024786409776547,0.8249875075658172,0,1,0,1,0,0,0,0,1
2928_02,1,1.5450409077248135,0,-0.34420594654616465,-0.28766755812648226,,-0.27578332419955853,-0.26199106176687276,True,-0.6356902940694179,0.2857142857142857,0,0,-1.0024786409776547,-0.540420086525047,0,1,0,0,0,1,0,0,1
2928_03,1,1.0584802171846148,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6356902940694179,0.2857142857142857,0,0,-1.0024786409776547,-0.540420086525047,0,1,0,0,0,1,0,0,1
2929_01,1,1.3365148974932999,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.63531796563123,0.0,1,1,-0.2670450137784364,-0.540420086525047,1,0,0,0,1,0,0,1,0
2930_01,0,1.1279888872617863,0,,-0.2819307726168558,-0.29618214369983203,0.49025796876162564,-0.24830060733064047,False,-0.6349456371930422,0.0,1,0,-0.25331691940405104,0.30721442599453375,1,0,0,0,0,1,0,1,0
2934_01,0,-0.6097278646674948,0,-0.34420594654616465,0.151515243666033,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6334563234402909,0.0,1,1,-0.09054094325062409,-0.2862277513916762,1,0,0,0,1,0,1,0,0
2935_01,0,0.2938848463357313,0,-0.34420594654616465,-0.26981978098542214,-0.29618214369983203,5.839139062203547,0.20262873566276102,False,-0.6330839950021031,0.0,1,0,-1.178982711505467,2.1940843953451195,0,1,0,0,0,1,0,0,1
2936_01,0,-0.5402191945903235,0,-0.321042469816158,-0.2685449397610607,-0.2775549784292638,-0.27399559656137606,0.07000245831176058,False,-0.6327116665639153,0.0,1,1,-0.2650838574392385,-0.37587758802071697,1,0,0,0,0,1,0,1,0
2938_01,1,2.726688299036725,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6319670096875396,0.0,1,0,-0.9867893902640713,-0.540420086525047,0,1,0,0,0,1,0,0,1
2940_01,0,-0.40120185443598105,0,-0.33648478763616246,-0.09134200957482086,0.31851431022892057,-0.2695262774659199,-0.26199106176687276,True,-0.631222352811164,0.0,1,0,0.02320612442285498,-0.28844132760473895,1,0,0,0,1,0,1,0,0
2941_01,0,-0.8877625449761798,0,-0.30714438377815406,-0.28766755812648226,-0.2741682211073423,0.36511703408885343,-0.26199106176687276,False,-0.6308500243729761,0.0,1,0,-0.2474334503864573,-0.2622473424168299,1,0,0,0,0,1,0,1,0
2942_01,0,0.4329021864900738,0,-0.038448053710077375,-0.25962105119053064,-0.1319244135866392,-0.24896740962682162,0.1743921733880319,False,-0.6304776959347883,0.0,1,1,-0.08857978691142618,-0.21613117131135623,1,0,0,0,0,1,1,0,0
2943_01,1,-0.4707105245131523,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6301053674966005,0.0,1,0,-0.2454722940472594,-0.540420086525047,1,0,0,0,0,1,0,1,0
2944_01,0,1.5450409077248135,0,-0.013740345198070325,-0.2857552962899401,-0.26908808512446003,0.2328251888633514,-0.26199106176687276,False,-0.6297330390584127,0.42857142857142855,0,1,-0.08661863057222827,-0.244538732712328,1,0,0,0,0,1,1,0,0
2944_02,0,-1.860883926056577,0,,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6297330390584127,0.42857142857142855,0,1,-0.2631227011000406,0.30721442599453375,1,0,0,0,1,0,0,1,0
2944_03,1,0.015850166027046354,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6297330390584127,0.42857142857142855,0,1,-0.2631227011000406,-0.540420086525047,1,0,0,1,0,0,0,1,0
2944_04,0,-1.9999012662109195,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6297330390584127,0.42857142857142855,0,1,-0.2631227011000406,-0.540420086525047,1,0,0,0,0,1,0,1,0
2945_01,1,0.7109368667987588,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6293607106202248,0.0,1,0,-0.24351113770806146,-0.540420086525047,1,0,0,1,0,0,0,1,0
2948_01,0,1.8230755880334986,0,-0.34420594654616465,0.9686884684817144,-0.16579198680585422,0.23997609941608122,0.6364450106108721,True,-0.6282437253056614,0.0,1,1,-0.9632555141936963,0.8153953439758787,0,1,0,0,0,1,0,0,1
2949_01,1,-0.4707105245131523,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.14999796396539664,-0.26199106176687276,False,-0.6278713968674735,0.0,1,0,-0.23762766869046772,-0.540420086525047,1,0,0,0,0,1,0,1,0
2950_01,0,-0.6097278646674948,0,0.134505905873972,-0.28766755812648226,0.3371414754994888,-0.27578332419955853,-0.2577127947555502,False,-0.6274990684292857,0.0,1,0,0.027128437101250808,-0.2862277513916762,1,0,0,0,0,1,1,0,0
2953_01,0,-0.2621845142816386,0,-0.34420594654616465,0.12091905428135849,-0.29618214369983203,-0.27399559656137606,-0.26199106176687276,True,-0.6263820831147222,0.0,1,0,-0.831858039467436,-0.3031985023584905,1,0,0,1,0,0,0,0,1
2954_01,0,-0.7487452048218373,0,0.01868852222393893,-0.28766755812648226,-0.1251508989427962,-0.27578332419955853,0.00839541334871521,True,-0.6260097546765344,0.0,1,0,0.031050749779646638,-0.2998781380388964,1,0,0,1,0,0,1,0,0
2956_01,0,-0.053658504050124886,0,-0.3395732512001633,-0.1977912518090009,-0.29618214369983203,-0.27578332419955853,1.1832075346578999,False,-0.6252650978001588,0.0,1,1,-0.2611615447608427,0.13582744656561874,1,0,0,0,1,0,0,1,0
2958_01,0,-0.19267584420446737,0,2.4693843602586387,-0.28766755812648226,-0.2894086290559891,-0.1801398955567969,0.7682156345596081,False,-0.6245204409237831,0.0,1,1,-0.08269631789383243,0.61691134353792,1,0,0,0,0,1,1,0,0
2959_01,0,-0.053658504050124886,0,-0.3426617147641642,-0.28766755812648226,1.2837401469765486,0.27304906072245677,-0.26199106176687276,False,-0.6241481124855953,0.0,1,0,0.03301190611884455,0.030682576445138804,1,0,0,0,1,0,1,0,0
2960_01,0,1.7535669179563274,0,,-0.19556934317952104,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6237757840474075,0.0,1,1,-0.08073516155463452,0.30721442599453375,1,0,0,0,0,1,1,0,0
2961_01,0,1.8925842581106698,0,-0.34420594654616465,-0.2532468450687234,-0.29618214369983203,0.37137408082249207,-0.26199106176687276,False,-0.6234034556092197,0.0,1,0,0.03497306245804247,-0.2533930375645789,1,0,0,0,0,1,1,0,0
2962_01,0,-0.2621845142816386,0,1.5521106817503765,-0.28766755812648226,-0.07265616045301292,-0.27578332419955853,-0.26199106176687276,False,-0.6230311271710318,0.0,1,0,-0.8298968831282381,-0.03867614489749358,0,0,1,0,0,1,0,0,1
2964_01,0,-0.19267584420446737,0,2.821469206554739,5.146343160714145,-0.29618214369983203,-0.0344400930449264,0.2822045020733613,False,-0.6222864702946562,0.0,1,1,-1.1142645523119357,3.6952579971704975,0,1,0,0,0,1,0,0,1
2965_01,0,-1.0267798851305223,0,-0.34420594654616465,-0.28766755812648226,0.9044233269213403,-0.04516645887402117,-0.2594241015600792,False,-0.6219141418564684,0.0,1,0,0.03693421879724038,-0.1825585987465714,1,0,0,0,0,1,1,0,0
2966_01,0,-0.5402191945903235,0,-0.34111748298216377,-0.021863162847122513,0.25077916379049053,-0.27578332419955853,-0.19011617597665317,True,-0.6215418134182805,0.0,1,0,-0.8279357267890401,-0.23568442786007707,1,0,0,0,0,1,0,0,1
2968_01,1,0.9889715471074437,0,-0.34420594654616465,-0.19556934317952104,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6207971565419049,0.0,1,0,-0.231744199672874,-0.540420086525047,1,0,0,0,0,1,0,1,0
2969_01,0,0.5719195266444163,0,-0.0029307227240672404,-0.28766755812648226,-0.24199402654908803,-0.24181649907409178,0.179526093801619,False,-0.6204248281037171,0.0,1,0,-0.22978304333367605,-0.24269408586810906,1,0,0,0,0,1,0,1,0
2970_01,0,,0,0.7985255721341614,-0.23539906792766332,-0.28602187173406757,-0.14999796396539664,-0.26113540836460825,False,-0.6200524996655292,0.0,1,0,-0.4261884511602948,0.30721442599453375,1,0,0,0,0,1,0,1,0
2971_01,0,0.6414281967215875,0,-0.34420594654616465,1.7106460610600713,-0.29618214369983203,-0.25254286490318656,-0.2594241015600792,True,-0.6196801712273414,0.0,1,0,-1.177021555166269,0.6268724364967023,0,1,0,0,0,1,0,0,1
2972_01,0,-1.0267798851305223,0,-0.34420594654616465,-0.2870301375143015,2.14397650674461,-0.27578332419955853,-0.09941691533661418,True,-0.6193078427891536,0.0,1,0,-0.8259745704498422,0.0616726434280171,1,0,0,0,0,1,0,0,1
2975_01,0,-0.6097278646674948,0,-0.34420594654616465,-0.28766755812648226,0.6944443729622073,-0.27578332419955853,-0.2534345277442276,False,-0.6181908574745901,0.0,1,1,-0.0768128488762387,-0.3209071120629924,1,0,0,0,1,0,1,0,0
2979_01,0,0.2938848463357313,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,False,-0.6167015437218388,0.0,1,0,-1.0005174846384566,-0.540420086525047,0,1,0,0,0,1,0,0,1
2982_01,1,0.2938848463357313,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6155845584072753,0.0,1,1,-0.9652166705328942,-0.540420086525047,0,1,0,1,0,0,0,0,1
2983_01,0,-1.0962885552076935,0,-0.34420594654616465,-0.28766755812648226,-0.24368740521004878,-0.27578332419955853,0.4310881940673876,True,-0.6152122299690875,0.0,1,0,-0.8240134141106443,-0.23015048732742022,1,0,0,0,0,1,0,0,1
2984_01,0,0.5719195266444163,0,-0.34420594654616465,-0.1538092295685313,-0.29618214369983203,3.401572427541762,-0.26199106176687276,False,-0.6148399015308997,0.0,1,1,-0.992672859281665,1.054830504355498,0,1,0,0,0,1,0,0,1
2986_01,0,-0.957271215053351,0,8.474901760458351,-0.28766755812648226,3.9643585672774173,-0.27578332419955853,0.9102540993355183,False,-0.614095244654524,0.0,1,1,-0.7965572253618736,3.000195066268799,0,0,1,0,0,1,0,0,1
2988_01,0,0.2938848463357313,0,0.26730983912600986,0.5282308254648378,-0.2843284930731068,-0.00047326791945965976,3.965792398822115,False,-0.6133505877781484,0.0,1,1,-1.1123033959727378,2.0169982983001002,0,1,0,1,0,0,0,0,1
2990_01,1,-0.33169318435880984,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6126059309017727,0.0,1,1,-0.25723923208244687,-0.540420086525047,1,0,0,0,1,0,0,1,0
2992_01,0,1.406023567570471,0,-0.34420594654616465,-0.19556934317952104,-0.29618214369983203,-0.13276511314496173,0.18979393462879324,False,-0.6118612740253971,0.0,1,1,-0.0650459108410512,0.30721442599453375,1,0,0,0,1,0,1,0,0
2993_01,0,-0.33169318435880984,0,1.5891722445183873,-0.2838430344533979,,-0.16583807445133722,0.3421002402318776,False,-0.6114889455872093,0.0,1,1,-0.06308475450185329,0.30721442599453375,1,0,0,0,0,1,1,0,0
2994_01,0,-0.33169318435880984,0,-0.07705384826008839,-0.28766755812648226,-0.27247484244638154,-0.27578332419955853,0.25396793979863214,False,-0.6111166171490214,0.0,1,1,-0.7945960690226757,-0.24896588513845347,1,0,0,0,0,1,0,0,1
2995_01,1,-0.19267584420446737,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6107442887108336,0.14285714285714285,0,0,-0.9985563282992588,-0.540420086525047,0,1,0,1,0,0,0,0,1
2995_02,1,0.78044553687593,0,-0.34420594654616465,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26199106176687276,True,-0.6107442887108336,0.14285714285714285,0,0,-0.9985563282992588,-0.540420086525047,0,1,0,1,0,0,0,0,1
2996_01,0,0.15486750618138884,0,-0.34420594654616465,0.10179643591593693,-0.2927953863779105,-0.2722078689231936,-0.24316668691705337,False,-0.6103719602726458,0.0,1,0,0.04477884415403204,-0.30467421983386567,1,0,0,1,0,0,1,0,0
2998_01,0,1.2670062274161287,0,-0.34420594654616465,3.0600654970466525,-0.29618214369983203,-0.16494421063224599,-0.005295041087517093,True,-0.6096273033962701,0.0,1,1,-0.9612943578544983,1.553623011032301,0,1,0,0,0,1,0,0,1
3000_01,0,-0.679236534744666,0,0.7923486450061596,-0.28766755812648226,-0.29618214369983203,-0.27578332419955853,-0.26113540836460825,False,-0.6088826465198945,0.0,1,0,0.04674000049322996,-0.26851914168717433,1,0,0,0,0,1,1,0,0
3001_01,0,0.6414281967215875,1,-0.34420594654616465,0.7175447472825113,-0.29618214369983203,0.10410879891421426,3.4678021187041654,False,-0.6085103180817067,0.14285714285714285,0,0,-0.9848282339248734,1.8063396286902966,0,1,0,1,0,0,0,0,1
3001_02,0,0.2938848463357313,0,-0.34420594654616465,0.3503904746664172,3.5647212032906803,0.4830016456971526,-0.23717711310120174,True,-0.6085103180817067,0.14285714285714285,0,0,-0.9848282339248734,0.30721442599453375,0,1,0,1,0,0,0,0,1
