PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupId,GroupSize,is_alone,Cabin_side,Cabin_deck_grouped,Cabin_num,LastName,spend_money
1019_01,Earth,False,TRAPPIST-1e,36.0,False,1.0,1410.0,0.0,1.0,0.0,True,1019,1,True,S,F,191.0,Wilderssen,1412.0
1020_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1020,1,True,P,F,208.0,Wala,0.0
1022_01,Earth,False,TRAPPIST-1e,15.0,0.0,48.0,6.0,0.0,954.0,0.0,False,1022,1,True,P,G,1411.0,Blanglison,1008.0
1024_01,Earth,False,55 Cancri e,18.0,False,187.0,12.0,0.0,1277.0,0.0,False,1024,4,False,P,F,209.0,Chavezalez,1476.0
1024_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1024,4,False,P,G,152.0,Nichaner,0.0
1024_03,Earth,False,55 Cancri e,54.0,False,0.0,5.0,0.0,594.0,209.0,False,1024,4,False,P,G,152.0,Chavezalez,808.0
1024_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1024,4,False,P,G,152.0,Chavezalez,0.0
1025_01,Earth,False,TRAPPIST-1e,20.0,False,759.0,0.0,106.0,202.0,0.0,False,1025,1,True,P,F,210.0,Harverez,1067.0
1026_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1026,1,True,S,G,159.0,Leetersoney,0.0
1027_01,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1027,4,False,P,F,211.0,Dal,0.0
1027_02,Mars,False,TRAPPIST-1e,46.0,False,1454.0,0.0,81.0,38.0,0.0,False,1027,4,False,P,F,211.0,Dal,1573.0
1027_03,Mars,False,TRAPPIST-1e,31.0,False,231.0,0.0,274.05198511166253,279.0,9.0,False,1027,4,False,P,F,211.0,Dal,2297.552279928365
1027_04,Mars,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1027,4,False,P,F,211.0,Dal,0.0
1029_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1029,1,True,P,F,212.0,Racke,0.0
1030_01,Earth,False,TRAPPIST-1e,23.0,False,1081.0,0.0,0.0,0.0,7.0,False,1030,1,True,P,F,213.0,Farleyatton,1088.0
1031_01,Earth,False,TRAPPIST-1e,14.0,False,756.0,84.0,0.0,8.0,99.0,False,1031,1,True,S,F,194.0,Leonzaley,947.0
1032_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1032,1,True,P,G,153.0,Garzaley,0.0
1033_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,1033,1,True,P,G,154.0,Gonzaley,0.0
1034_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,675.0,213.0,False,1034,1,True,P,G,155.0,Cleman,888.0
1035_01,Mars,False,55 Cancri e,13.0,False,4.0,0.0,1973.0,0.0,39.0,True,1035,1,True,P,F,214.0,Bra,2016.0
1036_01,Earth,True,PSO J318.5-22,24.0,False,0.0,144.48578095376988,0.0,0.0,0.0,True,1036,1,True,S,G,161.0,Georgasey,0.0
1038_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,306.0,84.0,499.0,0.0,False,1038,1,True,S,G,163.0,Knoxonway,889.0
1040_01,Earth,False,PSO J318.5-22,15.0,False,521.0,162.0,62.0,5.0,0.0,True,1040,1,True,S,G,164.0,Mcbritts,750.0
1041_01,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,1041,1,True,S,Other,4.0,Heedry,0.0
1043_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,0.0,1526.0,960.0,0.0,False,1043,1,True,P,F,215.0,Talls,2486.0
1045_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False,1045,2,False,P,Other,38.0,Unteckery,0.0
1045_02,Europa,False,TRAPPIST-1e,44.0,False,0.0,2349.0,7.0,815.0,10896.0,False,1045,2,False,P,Other,38.0,Unteckery,14067.0
1046_01,Earth,False,TRAPPIST-1e,16.0,False,507.0,0.0,0.0,0.0,139.63432400932402,False,1046,1,True,S,F,196.0,Beachez,2297.552279928365
1047_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,1047,1,True,P,G,156.0,,0.0
1048_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,537.0,612.0,3.0,0.0,True,1048,1,True,P,F,216.0,Mcdon,1152.0
1049_01,Mars,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1049,2,False,P,F,217.0,Prie,0.0
1049_02,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1049,2,False,P,F,217.0,Prie,0.0
1051_01,Earth,False,TRAPPIST-1e,21.0,False,2.0,447.0,81.0,74.0,139.63432400932402,False,1051,1,True,S,F,197.0,Warrison,2297.552279928365
1052_01,Earth,False,55 Cancri e,22.0,False,351.3662076665426,0.0,21.0,0.0,0.0,False,1052,1,True,S,F,198.0,Gallard,2297.552279928365
1053_01,Earth,False,PSO J318.5-22,27.0,False,182.0,0.0,0.0,0.0,376.0,False,1053,1,True,S,F,199.0,Colleruces,558.0
1054_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,828.0,0.0,96.0,True,1054,1,True,S,F,200.0,Valexandez,924.0
1056_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1056,2,False,P,F,218.0,Ble,0.0
1056_02,Mars,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1056,2,False,P,F,218.0,Ble,0.0
1057_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1057,1,True,P,Other,39.0,Braned,0.0
1058_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,27.0,53.0,677.0,False,1058,1,True,S,F,201.0,Ingston,757.0
1060_01,Earth,False,TRAPPIST-1e,57.0,False,351.3662076665426,20.0,157.0,21.0,689.0,False,1060,1,True,S,G,166.0,Clayson,2297.552279928365
1062_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,773.0,48.0,0.0,149.0,False,1062,1,True,P,F,219.0,Wolffy,970.0
1063_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,3262.0,0.0,295.0,1374.0,True,1063,2,False,P,Other,38.0,Ingwhed,4931.0
1063_02,Europa,True,TRAPPIST-1e,15.0,False,0.0,1466.6740031897928,0.0,0.0,0.0,True,1063,2,False,P,Other,38.0,Ingwhed,0.0
1065_01,Mars,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1065,1,True,S,F,202.0,Jaf,0.0
1066_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1066,1,True,P,F,220.0,Staf,0.0
1068_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,False,1068,1,True,S,G,167.0,Pughanders,0.0
1071_01,Europa,False,TRAPPIST-1e,35.0,False,415.0,1328.0,0.0,14.0,60.0,False,1071,1,True,P,Other,0.0,Dingauge,1817.0
1075_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1075,2,False,S,Other,41.0,Objeciane,0.0
1075_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1075,2,False,S,Other,41.0,Objeciane,0.0
1076_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1076,1,True,P,G,161.0,Scheron,0.0
1077_01,Earth,1.0,TRAPPIST-1e,37.0,False,0.0,113.0,0.0,283.0,455.0,False,1077,1,True,P,G,162.0,Bardinard,851.0
1078_01,Earth,False,55 Cancri e,25.0,False,79.0,709.0,0.0,0.0,0.0,False,1078,1,True,P,Other,60.0,Ewins,788.0
1079_01,Earth,False,55 Cancri e,41.0,False,638.0,0.0,133.0,0.0,139.63432400932402,False,1079,1,True,P,G,163.0,Traverdy,2297.552279928365
1080_01,Mars,False,TRAPPIST-1e,50.0,False,202.0,53.01747861658609,1108.0,0.0,0.0,False,1080,1,True,S,F,204.0,Parte,2297.552279928365
1082_01,Mars,False,TRAPPIST-1e,33.0,False,694.0,0.0,60.0,564.0,0.0,False,1082,1,True,S,F,205.0,Traie,1318.0
1083_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1083,3,False,S,F,206.0,Sfin,0.0
1083_02,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1083,3,False,S,F,206.0,Sfin,0.0
1083_03,Mars,False,TRAPPIST-1e,18.0,False,556.0,0.0,0.0,852.0,6.0,True,1083,3,False,S,F,206.0,Sfin,1414.0
1084_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,1.0,0.0,16.0,843.0,False,1084,1,True,S,F,207.0,Holcompson,860.0
1085_01,Earth,1.0,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1085,1,True,P,G,165.0,Wagnerray,0.0
1086_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1086,5,False,P,G,166.0,Carpennels,0.0
1086_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,139.63432400932402,False,1086,5,False,P,G,166.0,Willangsey,2297.552279928365
1086_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1086,5,False,P,G,166.0,Willangsey,0.0
1086_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,641.0,0.0,True,1086,5,False,P,Other,61.0,Willangsey,641.0
1086_05,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,1086,5,False,P,G,166.0,Willangsey,0.0
1088_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1088,1,True,S,G,169.0,Pottney,0.0
1089_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1089,2,False,P,Other,41.0,Pronfraked,0.0
1089_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,565.0,1.0,677.0,794.0,False,1089,2,False,P,Other,41.0,Pronfraked,2037.0
1091_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1091,1,True,P,F,223.0,Miste,0.0
1093_01,Mars,False,TRAPPIST-1e,23.0,False,1862.0,59.0,18.0,192.0,0.0,True,1093,1,True,P,Other,42.0,Winie,2131.0
1094_01,Earth,False,TRAPPIST-1e,60.0,0.0,437.0,2.0,0.0,0.0,365.0,False,1094,1,True,P,F,224.0,Webstenson,804.0
1095_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1095,1,True,S,Other,4.0,Drelcate,0.0
1096_01,Earth,False,TRAPPIST-1e,24.0,False,233.0,0.0,0.0,0.0,488.0,False,1096,1,True,S,G,170.0,Simson,721.0
1097_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1097,1,True,S,Other,76.0,Weeke,0.0
1099_01,Earth,False,PSO J318.5-22,22.0,False,0.0,78.0,642.0,0.0,0.0,False,1099,1,True,P,F,225.0,Mcneiley,720.0
1100_01,Mars,False,TRAPPIST-1e,18.0,False,490.0,355.0,298.0,245.0,0.0,False,1100,4,False,P,F,226.0,Cuche,1388.0
1100_02,Mars,False,TRAPPIST-1e,5.0,False,351.3662076665426,0.0,0.0,0.0,0.0,True,1100,4,False,P,F,226.0,Cuche,2297.552279928365
1100_03,Mars,False,TRAPPIST-1e,18.0,False,787.0,0.0,106.0,1710.0,0.0,False,1100,4,False,P,F,226.0,Cuche,2603.0
1100_04,Mars,False,TRAPPIST-1e,29.0,False,528.0,271.0,99.0,0.0,130.0,False,1100,4,False,P,Other,62.0,Frité,1028.0
1102_01,Mars,0.0,PSO J318.5-22,39.0,False,173.0,0.0,660.0,1.0,781.0,False,1102,1,True,P,F,227.0,Dan,1615.0
1105_01,Earth,False,TRAPPIST-1e,17.0,False,82.0,0.0,263.0,16.0,515.0,False,1105,1,True,S,F,208.0,Willangsey,876.0
1108_01,Mars,False,TRAPPIST-1e,58.0,False,55.0,0.0,756.0,246.0,100.0,False,1108,2,False,S,F,211.0,Seen,1157.0
1108_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,1108,2,False,S,F,211.0,,0.0
1110_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,24.0,0.0,55.0,7516.0,False,1110,2,False,S,Other,42.0,Ennalve,7595.0
1110_02,Europa,False,55 Cancri e,26.0,False,8.0,6138.0,0.0,3.0,754.0,True,1110,2,False,S,Other,42.0,Ennalve,6903.0
1112_01,Europa,False,55 Cancri e,40.0,False,0.0,4076.0,6124.0,58.0,100.0,True,1112,1,True,P,Other,39.0,Opshaft,10358.0
1113_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,719.0,True,1113,1,True,S,Other,78.0,Fielsenders,719.0
1114_01,Mars,False,TRAPPIST-1e,38.0,True,936.0,0.0,363.0,0.0,0.0,False,1114,2,False,S,Other,79.0,Kidne,1299.0
1114_02,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1114,2,False,S,Other,79.0,Kidne,0.0
1115_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1115,1,True,S,G,173.0,Oneidson,0.0
1116_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,1116,3,False,S,G,174.0,Barnolaney,0.0
1116_02,Earth,0.0,TRAPPIST-1e,36.0,False,0.0,3011.0,0.0,0.0,98.0,True,1116,3,False,P,G,174.0,Barnolaney,3109.0
1116_03,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1116,3,False,S,G,174.0,Barnolaney,0.0
1117_01,Earth,False,TRAPPIST-1e,18.0,False,855.0,0.0,51.0,0.0,0.0,False,1117,1,True,P,Other,63.0,Andackson,906.0
1121_01,Earth,False,PSO J318.5-22,55.0,0.0,98.0,46.0,0.0,743.0,0.0,True,1121,1,True,P,F,229.0,Burnerez,887.0
1123_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,402.0,0.0,135.0,9010.0,False,1123,1,True,P,Other,40.0,Praded,9547.0
1127_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1127,1,True,S,Other,43.0,Dishocatal,0.0
1129_01,Earth,False,TRAPPIST-1e,28.0,False,2.0,0.0,0.0,787.0,3.0,False,1129,1,True,S,Other,80.0,Bellyonsley,792.0
1130_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,1130,2,False,S,Other,81.0,Cako,0.0
1130_02,Mars,False,55 Cancri e,20.0,False,351.3662076665426,3.0,3505.0,199.0,17.0,True,1130,2,False,S,Other,38.0,Cako,2297.552279928365
1132_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1132,1,True,S,G,1411.0,Benney,0.0
1133_01,Mars,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1133,1,True,P,Other,64.0,Lake,0.0
1134_01,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1134,1,True,S,Other,4.0,Sobvisted,0.0
1136_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,1755.0,0.0,0.0,67.0,True,1136,1,True,S,G,175.0,Bowenasey,1822.0
1140_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,143.0,1632.0,3.0,756.0,True,1140,3,False,S,Other,46.0,Sofraten,2534.0
1140_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1140,3,False,S,Other,46.0,Sofraten,0.0
1140_03,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1140,3,False,S,Other,46.0,Sofraten,0.0
1141_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1141,1,True,S,G,176.0,Simstravery,0.0
1142_01,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,908.0,True,1142,1,True,P,G,173.0,Pugherman,908.0
1144_01,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,1144,3,False,S,G,177.0,Barnolderg,0.0
1144_02,Earth,False,TRAPPIST-1e,35.0,False,482.0,0.0,884.0,0.0,30.0,False,1144,3,False,S,F,217.0,Barnolderg,1396.0
1144_03,Earth,False,TRAPPIST-1e,55.0,False,412.0,97.0,3.0,0.0,139.63432400932402,False,1144,3,False,S,G,177.0,Barnolderg,2297.552279928365
1146_01,Earth,False,55 Cancri e,26.0,0.0,620.0,0.0,187.0,0.0,1304.0,False,1146,1,True,P,F,232.0,Roses,2111.0
1147_01,Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,1147,1,True,P,Other,42.0,Semageary,0.0
1148_01,Europa,True,55 Cancri e,22.0,False,0.0,1466.6740031897928,0.0,0.0,0.0,True,1148,7,False,P,Other,42.0,Clugete,0.0
1148_02,Europa,False,55 Cancri e,26.0,False,0.0,122.0,2138.0,7368.0,1213.0,False,1148,7,False,P,Other,42.0,Clugete,10841.0
1148_03,Europa,False,TRAPPIST-1e,30.0,False,0.0,5225.0,0.0,8.0,1933.0,False,1148,7,False,P,Other,42.0,Clugete,7166.0
1148_04,Europa,False,55 Cancri e,39.0,False,0.0,5212.0,2.0,118.0,61.0,True,1148,7,False,P,Other,42.0,Clugete,5393.0
1148_05,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1148,7,False,P,Other,42.0,Clugete,0.0
1148_06,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,True,1148,7,False,P,Other,42.0,Clugete,0.0
1148_07,Europa,False,55 Cancri e,34.0,False,2386.0,841.0,76.0,26.0,1693.0,False,1148,7,False,P,Other,42.0,Clugete,5022.0
1149_01,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1149,5,False,S,G,178.0,Logannon,0.0
1149_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1149,5,False,S,G,178.0,Quinnerettt,0.0
1149_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1149,5,False,S,G,178.0,Quinnerettt,0.0
1149_04,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1149,5,False,S,G,178.0,Vaught,0.0
1149_05,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1149,5,False,S,G,178.0,Quinnerettt,0.0
1150_01,Earth,True,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1150,1,True,S,G,179.0,Brookes,0.0
1152_01,Mars,False,TRAPPIST-1e,41.0,False,29.0,0.0,1095.0,0.0,4.0,False,1152,1,True,S,F,218.0,Coflé,1128.0
1153_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1153,1,True,P,G,174.0,Corman,0.0
1154_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,1466.6740031897928,0.0,848.882070949185,0.0,True,1154,3,False,P,Other,43.0,Ingascomet,0.0
1154_02,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1154,3,False,P,Other,43.0,Ingascomet,0.0
1154_03,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1154,3,False,P,Other,43.0,Ingascomet,0.0
1155_01,Earth,False,TRAPPIST-1e,26.0,False,131.0,799.0,0.0,0.0,16.0,False,1155,2,False,P,F,233.0,,946.0
1155_02,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1155,2,False,P,G,175.0,Hessey,0.0
1156_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,2987.0,2.0,3072.0,67.0,False,1156,2,False,S,Other,47.0,Motter,6128.0
1156_02,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1156,2,False,S,Other,47.0,Motter,0.0
1161_01,Europa,False,55 Cancri e,28.0,False,0.0,11330.0,72.0,43.0,461.0,True,1161,2,False,S,Other,48.0,Anderking,11906.0
1161_02,Europa,False,55 Cancri e,19.0,False,0.0,1291.0,0.0,16139.0,687.0,False,1161,2,False,S,Other,48.0,Anderking,18117.0
1162_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,1847.0,0.0,103.0,694.0,True,1162,1,True,S,Other,45.0,Radisiouss,2644.0
1163_01,Earth,False,55 Cancri e,35.0,False,0.0,1328.0,5.0,0.0,7.0,True,1163,1,True,P,F,235.0,,1340.0
1165_01,Europa,False,55 Cancri e,46.0,False,0.0,7201.0,0.0,32.0,2587.0,False,1165,4,False,P,Other,44.0,Heermy,9820.0
1165_02,Europa,False,TRAPPIST-1e,37.0,False,636.0,333.0,0.0,205.0,67.0,False,1165,4,False,P,Other,44.0,Heermy,1241.0
1165_03,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1165,4,False,P,Other,44.0,Waring,0.0
1165_04,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1165,4,False,P,Other,44.0,Waring,0.0
1166_01,Europa,False,55 Cancri e,30.0,False,0.0,3564.0,926.0,1.0,1920.0,False,1166,1,True,P,Other,43.0,Shoeweely,6411.0
1167_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,True,1167,1,True,P,F,236.0,Terry,0.0
1168_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,58.0,12.0,68.0,653.0,False,1168,1,True,P,Other,69.0,Hughriend,791.0
1169_01,Mars,0.0,TRAPPIST-1e,40.0,False,2357.0,0.0,9.0,0.0,0.0,False,1169,1,True,S,F,221.0,Sin,2366.0
1170_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,279.0,0.0,512.0,False,1170,1,True,S,Other,83.0,Mcneiley,791.0
1173_01,Earth,False,PSO J318.5-22,24.0,0.0,96.0,592.0,12.0,0.0,0.0,True,1173,1,True,S,G,182.0,Gallandez,700.0
1174_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,True,1174,1,True,P,G,176.0,Lessonerry,0.0
1175_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1175,1,True,S,F,223.0,Brin,0.0
1177_01,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,1177,1,True,P,Other,44.0,Wasterivel,0.0
1178_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,600.0,0.0,0.0,False,1178,1,True,S,F,224.0,Summington,600.0
1179_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1179,1,True,S,Other,49.0,Dischod,0.0
1180_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,144.48578095376988,957.0,4.0,0.0,False,1180,1,True,S,F,225.0,Irwines,2297.552279928365
1182_01,Mars,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,1182,3,False,P,F,237.0,Pota,0.0
1182_02,Mars,False,TRAPPIST-1e,24.0,False,2997.0,0.0,3.0,0.0,7.0,True,1182,3,False,P,Other,70.0,Pota,3007.0
1182_03,Mars,False,TRAPPIST-1e,23.0,0.0,60.0,1356.0,0.0,0.0,0.0,True,1182,3,False,P,F,237.0,Pota,1416.0
1185_01,Mars,False,TRAPPIST-1e,30.0,False,351.3662076665426,0.0,0.0,679.0,0.0,False,1185,1,True,P,Other,71.0,Nutty,2297.552279928365
1186_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1186,5,False,S,G,183.0,Browlerson,0.0
1186_02,Earth,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1186,5,False,S,G,183.0,Browlerson,0.0
1186_03,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,1186,5,False,S,G,183.0,Browlerson,0.0
1186_04,Earth,False,TRAPPIST-1e,48.0,False,0.0,33.0,654.0,0.0,113.0,True,1186,5,False,S,F,227.0,Browlerson,800.0
1186_05,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,1186,5,False,S,G,183.0,Browlerson,0.0
1187_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,575.0,180.0,4.0,44.0,False,1187,3,False,S,F,228.0,Matts,803.0
1187_02,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1187,3,False,S,G,184.0,Matts,0.0
1187_03,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,1187,3,False,S,G,184.0,Matts,0.0
1188_01,Europa,False,TRAPPIST-1e,58.0,False,204.0,4227.0,0.0,3026.0,61.0,False,1188,1,True,P,Other,46.0,Sorticbar,7518.0
1190_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,243.0,464.0,71.0,8.0,True,1190,1,True,P,Other,72.0,Carpennels,786.0
1191_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,1583.0,False,1191,1,True,S,F,229.0,Santry,1583.0
1192_01,Earth,False,TRAPPIST-1e,32.0,False,600.0,670.0,0.0,187.0,0.0,False,1192,1,True,P,F,238.0,Moodman,1457.0
1193_01,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1193,2,False,S,Other,50.0,Presstic,0.0
1193_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1193,2,False,S,Other,50.0,Presstic,0.0
1195_01,Earth,False,55 Cancri e,28.0,False,2.0,558.0,0.0,0.0,0.0,True,1195,1,True,P,F,239.0,Lancis,560.0
1197_01,Europa,False,55 Cancri e,32.0,True,0.0,122.0,3700.0,337.0,1388.0,False,1197,1,True,P,Other,45.0,Folhal,5547.0
1198_01,Mars,False,TRAPPIST-1e,28.0,0.0,42.0,1116.0,0.0,0.0,0.0,True,1198,1,True,P,F,124.0,Tie,1158.0
1199_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,0.0,752.0,0.0,235.0,False,1199,1,True,P,Other,73.0,Hubbarnett,987.0
1203_01,Europa,False,55 Cancri e,50.0,True,0.0,5473.0,0.0,703.0,6381.0,False,1203,1,True,S,Other,51.0,Unrent,12557.0
1206_01,Earth,False,TRAPPIST-1e,20.0,False,71.0,8.0,513.0,354.0,0.0,False,1206,1,True,P,F,241.0,Powery,946.0
1208_01,Earth,False,TRAPPIST-1e,23.0,False,351.3662076665426,0.0,6.0,30.0,200.0,False,1208,1,True,P,G,178.0,Blainson,2297.552279928365
1210_01,Earth,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1210,2,False,P,G,179.0,Brooker,0.0
